id,nama,rating,review,waktu
ChdDSUhNMG9nS0VJQ0FnSUR1LXFubDBRRRAB,MUHAMMAD RONY, 5 bintang ,"Jl. Medan Merdeka Sel. No.11, RT.11/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110 🇲🇨🇲🇨🇲🇨

Perpustakaan Nasional Republik Indonesia
(Perpusnas) adalah Lembaga Pemerintah Nonkementerian yang melaksanakan tugas pemerintahan dalam bidang perpustakaan yang berfungsi sebagai perpustakaan pembina, perpustakaan rujukan, perpustakaan deposit, perpustakaan penelitian, perpustakaan pelestarian, dan pusat jejaring perpustakaan, serta berkedudukan di ibu kota negara. Gedung Fasilitas Layanan Perpustakaan Nasional berlokasi di Jalan Medan Merdeka Selatan No.11, Jakarta dan sebagian besar perkantorannya di Jalan Salemba Raya No. 28A. Perpustakaan Nasional berada di bawah dan bertanggung jawab kepada Presiden. Pada tanggal 14 September 2017, Presiden Joko Widodo meresmikan Gedung Fasilitas Layanan Perpusnas baru yang merupakan perpustakaan nasional tertinggi di dunia (126,3 meter) dengan 27 lantai, termasuk tiga lantai parkir bawah tanah (basement)

Gedung fasilitas layanan baru Perpustakaan Nasional dibuat dengan anggaran tahun jamak dari 2013-2016 sebesar Rp465,2 miliar.",3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlck1TanBnRRAB,salwa nur Fakhirah, 5 bintang ,,3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlek9IcGtBRRAB,dilla ardasy, 5 bintang ,"rapih, bersih, teratur, nyaman🥰 …",3 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlakpmSmt3RRAB,Aranda Awang, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURldEotZkJREAE,Dea Annisa, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURldE1TZEN3EAE,Jose Andhika Sonjaya, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlMU9mZjV3RRAB,Feni Susanti, 5 bintang ,Tempat yg nyaman buat membaca,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlNW92bHJ3RRAB,JNIAH, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlbEtYdDFRRRAB,vianita intan sucitra, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlbEltSmVBEAE,Muhammad Harris, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlcE1HbFdBEAE,Yoga Pratama, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlcEl5alJnEAE,Ida Ayu Putu Nopi Anggraini, 5 bintang ,"Setelah sekian lama Pandemi, akhirnya bisa ke tempat Fav buat berfikir.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURleE11a2pRRRAB,Nurmaulidia 0711, 5 bintang ,"Dari fasilitas, koleksi sampai ke pelayanan nya oke banget. Dari lantai 24 pemandangan nya bagus parahh. Rekomen bgt buat nugas atau sekedar pengin liat pemandangan monas dari atas hehe.",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURleE9PX1VREAE,Isnaini Anwar Sanusi, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURleFBTSThnRRAB,Ahmad Rio Luki Nugraha, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURleFBEM213RRAB,Fadiyah Jalilah, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURleFBDdUxnEAE,Enny, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURleE9DVkN3EAE,Hashfi Aufar, 5 bintang ,"Sangat rekomendasi untuk dateng kesini, yang mau nugas, healing, dllnya. Makasih untuk para petugas petugas nya yg buat perpusnas jadi indahn yaman  n bersih",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlaE5uVUFnEAE,Muh Ichsan Kamil, 5 bintang ,"Really love this place

(Diterjemahkan oleh Google)
Sangat menyukai tempat ini",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlaE1tRm93RRAB,Faris Zuhair (Farzu), 5 bintang ,"Surga dunia untuk para kutu buku ya disini. Sebelum masuk gedung utama, kita akan melewati gedung yang berisi replika koleksi aksara dan lain sebagainya. Tersedia toilet di bagian ujung kiri dekat pintu keluar menuju gedung utama.

Kupikir kalo weekdays bakal sepi, ternyata dugaanku salah. Malah rame kunjungan dari daerah dan anak sekolah. Berasa jadi bagian dari anak study tour, cuman gak pake seragam aja heuheu.

Tersedia loker di lantai paling dasar, minta kunci ke petugas kemudian nanti kita akan dapat tas pengunjung. Bagi yang belum terdaftar keanggotaan, bisa daftar dulu di lantai 3. Kalau sudah punya tapi lupa password, bisa cek ulang nama lengkap serta NIK ke petugas yang jaga. Bagi yang ingin cetak kartu anggota, lebih baik datang pagi sekali sebelum kehabisan. Meskipun tidak punya kartu, tapi kalau sudah terdaftar di sistem tetap bisa lanjut sampai lantai paling atas kok.

Kalo lagi beruntung, bisa liat pameran di lantai 4. Musiman sih, tapi worth it. Gila, keren parah.

Ada dua puluh empat lantai, pada lantai 1-4 tersedia eskalator. Kalau mau akses lantai 5 keatas harus naik lift, atau tangga darurat kalau ingin membakar kalori. Antrian liftnya super lama dan selalu penuh.

Paling rame kunjungan di lantai 21-22 sih, karena tersedia buku koleksi terbuka. Termasuk novel dan jenis buku lain yang bisa didapetin secara cuma-cuma pada bagian rak tiang. Tentu saja harus lapor kepada petugas untuk dicatat dan serah terima.

Aku coba ke lantai 9, sepi sekali. Tapi lebih nyaman untuk berkeliling dan mempelajari naskah-naskah kuno nusantara. Bisa dapet buku gratisan, lebih dari satu. Asal cocok di kalian. Aku dapet satu, setelah melihat-lihat dan menimbang agak lama.

Pas di rooftop, ada banyak spot duduk yang ciamik. Bisa nugas with a view. Bonus pemandangan Jakarta dari atas. Sayangnya tempat yang disediakan terbatas. Dari ketinggian ini, bisa foto bersama monas dengan jarak jauh.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURldU9EbDVRRRAB,Wahyu Official, 5 bintang ,Insya Allah Bermanfaat,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlbUpldUN3EAE,Muhammad Sahindra, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlbU9XYVZBEAE,Puspita Cahyaningsih, 5 bintang ,,4 bulan lalu
ChRDSUhNMG9nS0VJQ0FnSURlbUprMhAB,Abdul Kohar, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlbUpTN2lRRRAB,Chainur Ar Rasyid Nasution, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlNktXa3h3RRAB,Joko Sutrisno, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlcUtTU1JBEAE,adellia safitri, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURleUxLV05BEAE,Tole Agung, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlaUktRC13RRAB,Srinova, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlOEstRXZRRRAB,Sri Handayani, 4 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlOE9YZ1FBEAE,Alpin Nurohman, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlOFBuUklREAE,Arif Widiyanto, 5 bintang ,"Tempat healing yang murah meriah. Cocok untuk kamu yang sedang mumet prihal duniawi. Banyak hal yang bakal kamu dapat secara sengaja atau pun tidak sengaja. Waktu terbaik sebelum jam 12 dihari weekday selain jam itu ramai. Apalagi kalau weekend u now la.

Masuknya cukup scan peduli lindungi lalu akan disambut mini museum sebelum gedung utama. Lt 1 untuk menitip barang, lt 2 pembuatan kartu. Lantai favorit orang baca biasanya 22 dan 21. Kalau buat nugas enaknya lt 12 & 12A. Lantai Multimedia di lantai 19. Disini kita bisa minjam komputer atau rungan, tapi kudu nunjukin kartu anggota. Lantai paling atas 24 terdapat rooftop dan kursi yang 'executive' buat baca. Dari sini bisa melihat monas, st gambir dan sekitarnya disisi utara. Wifi tersedia di setiap lantai. Menurutku paling kencang di paling atas hwhe namanya juga executive lounge.",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlMEpLNkNBEAE,Rindi Antika, 4 bintang ,"Tempat yang sangat bagus dan bisa tambah bagus kalau koleksi bukunya ditambah lagi, bangku dan meja juga serta jam buka ditambah 3 - 5 jam.
Secara keseluruhan fasilitas di sini bagus.",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURla1BqdVVnEAE,Adnin Shifarina A., 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlNE1Idkd3EAE,almas musfirah, 5 bintang ,"Sebenarnya pelayanan agak galak😅 tapi kasih bintang 5 untuk support indonesia. Bawa anak kecil agak berisik sedikit dimarahin, pdhl bicara baik2 dengan senyuman bisa. Ruang baca cukup banyak dan luas …",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlNEs2MFVBEAE,saiful anwar, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlb1B2ckpREAE,Ramdani Befa, 4 bintang ,"Pasilitas bagus,,parkir gratis",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSURlb0p1d093EAE,Fina Ihdina Nur Asyiyah, 4 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSURlb1AzeGxnRRAB,Denaya Denaya, 3 bintang ,Bagus,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldjcyTE13EAE,Eltaf Adhityas Ramadhan, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldjlYTnl3RRAB,Meisa Agustin, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldi16RXRRRRAB,Astatik Bestari, 5 bintang ,Alhamdulillah sampai juga,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMzhQVjJRRRAB,Irvan Milova, 5 bintang ,"Medan Merdeka Sel. No.11, RT.11/RW.2, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110

Pasilitas toilet teater arena",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbjUzZEVBEAE,Qiqy Duriah, 5 bintang ,"Bagus dan bersih tempat ,, ajak anak2 mengenal perpustakaan Nasional 🤗🤗 …",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlci0tbjBRRRAB,M.Miftachul Munif, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlci1XTERBEAE,Imran Azhari, 4 bintang ,Nunggu lift nya lama,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcjdyejJBRRAB,Dandi Rifaldi, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlejlPRUhREAE,林隆发, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlejQ3N2hnRRAB,Muhammad Syauqi Khoironi, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlczVhbnlnRRAB,Shobihatul Badiah, 5 bintang ,"Jadi sebelum masuk kita harus punya kartu anggotanya dulu. Untuk pendataran kartu anggota bisa ada di lantai 2. Tapi lebih baik mendaftar lebih dulu secara online, nanti tinggal antri aja. Ada kantin di lantai 4. Kalo nyari novel2 ada di lantai 22. Harus sabar buat antri lifnya hehehe. Seruuu banget",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlejhDbDVRRRAB,dicky alviansyah, 4 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlajl1cFpREAE,Monica Dewi, 5 bintang ,"Tempatnya nyaman, di pintu masuk ada sedikit pameran tentang budaya, ac nya dingin, pembuatan kartu anggota perpustakaan juga mudah dan cepat. Recommended untuk mahasiswa yg lagi nyari materi untuk skripsi",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbDUyZ2JnEAE,lutfi rahmad, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbF9Hck5BEAE,Berti Soraya, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbDVLUEd3EAE,Noldy, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbDR5dEd3EAE,ImNotWeeb, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbDRTeEpnEAE,Nico kristiawan, 5 bintang ,Bersih dan tenang,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNTdlNEtREAE,28. Rivaldo daviero Aritonang, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlcDZfcmV3EAE,Hazarah putri, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNleDZQRW53RRAB,Rosiyani, 5 bintang ,"Cocok banget untuk yg hobi baca buku dan yg butuh kenyamanan buat wfh. Ke sini enaknya sore sore. Karna udh banyak yg pulang jd lebih konsentrasi, selain itu jadi bisa liat sunset di executive lounge lantai 24 viewnya langsung ke Monas. Lokasinya persis di depan pintu parkiran monas. Kalo mau ke sini bisa naik kereta, turun gondangdia atau juanda. Kalo dr gondangdia bisa naik ojol atau transjakarta ke arah balai kota, nanti turun di halte balai kota. Pas depan halte itu pintu masuk ke perpustakaan nasional RI. Cocok banget buat nyari ketenangan dan kenyamanan di sini. 🤍",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNleDdhVUx3EAE,Meilini, 5 bintang ,"Deket banget sama Halte Balai Kota, bagi yang mau cetak kartu anggota di weekend, usahakan lebih pagi datangnya, karena kuota antrian untuk cetak hanya 300 antrian di weekend",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlaDlxRmlRRRAB,Niko Kristian, 5 bintang ,"Tempat nya bikin nyaman buat baca,pelayanannya juga baik bgt
...cmn kurang d lift aja sih,klo bisa jgn cmn jumlah lift nya aja yg banyak tpi luas lift nya juga d perbesar",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlaDVyaFRREAE,Widoningrum 'ningrum', 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlaDhMNjhnRRAB,Qory Olivia Ramadhani, 4 bintang ,Liftnya penuh banget kalo minggu 😢 …,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlaDVpV0V3EAE,Adin Heriyan Nugroho, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlaC1qNFlREAE,Sarah Amelia, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlLTd2SFFnEAE,dwi Kuntoro, 5 bintang ,Nyaman tempatnya,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlLV8yRkpnEAE,ROHYATI YAYAT, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlLTZtc3F3RRAB,Surmi Salim, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlLTdIbnpBRRAB,Anton Lukman, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlLTlIZDF3RRAB,Juniyati Mustakim, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlLTVyS3B3RRAB,La Ode Muhammad Gazali, 5 bintang ,First time ke sini amazed banget,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldV9MbXlnRRAB,Adinda, 5 bintang ,"Alhamdulillah akhirnya halte balai kota yg berada di sebrangan turun menuju perpusnas sudah selesai direnov. Karena sebelumnya saat berkunjung turunnya di halte gambir 2 dan itu lumayan untuk jalan kakinya.

Karena sudah ada lagi halte balai kota, dan haltw yg baru ini, untuk rute ingin ke cemp. Timur gaperlu transit lagi ke harmoni👍",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldS1TV1NREAE,j budianto surya, 4 bintang ,tempat yang enak utk mencari buku referensi..suasana ruangan nyaman..fasilitas lengkap..pelayanan ramah dan cepat...,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlNjgyLTNBRRAB,Monica Belinda, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlNjdyMEV3EAE,dian nov nov, 5 bintang ,Seruu,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlNjRyeDJRRRAB,Muhammad Fadhlan Firdaus, 5 bintang ,"Aksesnya mudah, tinggal naik Transjakarta atau KRL dengan rute terdekat. Masuknya juga gampang, tinggal scan peduli lindungi, langsung masuk. Awal masuk langsung ada museum, tentang macam² kertas, aksara² berbagai suku Indonesia. Nanti lanjut lagi baru ada gedung perpusnas, di weekend ramai seperti biasanya namun tak sesak, adapun lift sudah pasti ramai.. jadi kemungkinan akan ngantri lama. Semoga nambah lift lebih banyak lagi dari total yang sekarang (4 lift)",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlcTZQN2JREAE,Aulia Nur Ikrami, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlcS1TSUx3EAE,Zaki Rahmat, 4 bintang ,"Plus:
-layanan keanggotaan cenderung cepat dan modern
-bukan sekedar baca, disini berbagai fasilitas dan layanan yg menarik. Mulai dari toilet yg bersih dan nyaman, kantin yg lumayan lega dan masih affordable. Lalu layanan macam-macam seperti pameran, koleksi anak-anak, koleksi manuskrip dll
-Koleksi bukunya lumayan bagus dan banyak, tempatnya juga nyaman dan tenang. Nugas atau sekedar nyantui baca buku sudah barang tentu nyaman bet.
Minus:
-weekend malah tutup lebih cepat dari weekday
-karna lantainya 24 (direktori ada disamping lift/di website), naik lift adalah pilihan nyaman. Tapi kalau naik dari pertengahan ke atas hampir selalu penuh. Jadi kadang perlu menunggu sedikit lebih lama karna lift.

*buat yg bingung, didepan gedungnya tuh kek ada museum. Masuk aja, nanti keluarnya didepan gedung perpusnasnya.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcTlDVTd3RRAB,Tri Wahyu Adyantoro, 5 bintang ,Wisata literasi,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlODdqSWxRRRAB,Ekawata Sicilia, 4 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlczVPQ1BnEAE,Dhiya K, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcy1HWnBBRRAB,Satriadi Satriadi, 5 bintang ,Cozy place untuk ngerjain tugas dan mencari referensi buku,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlczhiNUJnEAE,Antonio Antonio, 5 bintang ,"Perpustakaan terbesar dan tertinggi yang pernah saya kunjungi. Terdapat rak buku sangat besar dan sangat tinggi tersusun dari lantai 1 sampai lantai 4. Terdapat loker untuk menyimpan barang bawaan, loker juga dapat terkunci dengan baik. Terdapat kantin/kafetaria di perpustakaan ini. Saya lihat di setiap lantai terdapat toilet yang bersih. Eskalator terdapat di 4 atau 6 lantai pertama, sedangkan lantai selanjutnya saya lihat hanya tersedia lift dan tangga darurat. Buku-buku yang tersedia saya lihat lengkap. Terdapat rooftop di lantai paling atas, kita bisa berfoto dengan pemandangan Monas dan gedung perkotaan di rooftop perpustakaan ini. Follow aku tentang dokumentasi travelling lainnya di TikTok @nioarea dan Instagram @nioarea . Terimakasih.",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlczVyM2FnEAE,Nur Ajimeiarto, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlczlLNFBBEAE,Benny Sofyan, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlczZ6YXV3RRAB,Widi, 5 bintang ,"had a fun experience nugas disini, cuma rada bingung aja sih pas awal awal karena bingungin cuma tinggal tanya ke petugasnya aja udah ramah ramah kok👍🏻 …",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlczdDNERREAE,Ramadana Dimas, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlMC1XQ1d3EAE,Via Novia Lestari, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlMDhuZkJBEAE,Benny Siregar, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMDg2ZWdRRRAB,UMMI FAKHRIYAH JAYATRI, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMDRxSXdBRRAB,Devi Citra Pratiwi, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlazZ6Q0FnEAE,Afdila Akbar, 4 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlNDR6M2t3RRAB,Adhitya Surya, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlbzRfVjBnRRAB,Shafira Nedyfa, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldzdxLVZ3EAE,M. Ghalib Akbar, 4 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldzdpWTB3RRAB,Helmanita Kibtia, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlM2NEakdnEAE,febri andoko, 5 bintang ,"Tempat yang bagus untuk yang suka membaca buku, banyak sekali buku, majalah, literasi yang disediakan.
Harus punya kartu anggota perpus untuk bisa mengakses/masuk dan bisa dibuat ditempat, gratis pula.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlbmNtUXlBRRAB,Taufik. K, 5 bintang ,"Ok

(Diterjemahkan oleh Google)
Oke",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlblpHZHBRRRAB,Vivi Nurislami, 5 bintang ,Akses transportasi umum sangat mudah..,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlN1pTOWFBEAE,Nely Devita Sari, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlellyd2d3RRAB,Reihana Zahra, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlOWQyTUh3EAE,Carlos Sinaga, 5 bintang ,"Salah satu tempat yang bukan cafe/mall yang layak untuk dikunjungi. Bersih, rapih serta sejuk menjadikan tempat ini cocok untuk belajar dengan beribu-ribu sumber refrensi, tak lupa juga wifi super ngebut bagi kaum-kaum irit kuota buat bantu surfing di internet. Kalau mau cari makan juga ga usah pusing karna disini juga ada. Oiya, jangan lupa ke lantai paling atas karna ga rugi aja.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlOWZ5OTBnRRAB,Ryan Maulana, 5 bintang ,Mantap super lengkap bukunyah,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldGF2Rl9BRRAB,Irfan Amanda Putra, 4 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldGNPSFVnEAE,Rahmawati Suci.m, 5 bintang ,"Buka jam 9 pagi jika ingin membuat kartu anggota perpus saya sarankan sebelum berangkat untuk registrasi online terlebih dahulu setelah registrasi online nnti keluar nomer kita, lalu ke lantai 2 langsung masukan nomer yg sudah keluar saat registrasi online, antri tdk lumayan lama lalu kita difoto oiya informasi harap membawa kartu identitas jika tidak punya bisa bawa KK, proses pembuatan kartu sebentar. Saya sarankan datang pagi karena perhari ada kuotanya. Oiya sebelum masuk kita harus menitipkan barang bawaan kita yg tersedia dekat pintu masuk nanti kita dikasih kunci loker dan mengambil tas yg disediakan oleh pihak perpus untuk membawa barang yang mungkin kita perlukan, Ruangan bersih yang paling jengkel cuman nunggu liftnya aja yg ngantri dan lama, cocok buat belajar.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMVpfNGhnRRAB,alhamdulilah 1502, 5 bintang ,"Ok

(Diterjemahkan oleh Google)
Oke",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcGJXRGdnRRAB,Nyonya Puff, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcGRtczdBRRAB,Mario JT, 4 bintang ,Lift nya kurang. Banyak lantai yg tidak aktif di lift tanpa ada pemberitahuan. Prosedur peminjaman buku tidak efektif,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlcGJhbjBRRRAB,Novi Hamid, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlcGFpVGVBEAE,Faraedito Tejomulyo H, 5 bintang ,Kereeennnn,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNleFplenVnRRAB,Aldi Dwi Putra, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNleFpuSFp3EAE,W P, 5 bintang ,"Nyaman bangettt, tapi mbak mbak yang ngasih loker agak jutek ya wkwk",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNleGVtT05REAE,Ani Sholihah, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNleFphbkV3EAE,WENDRA, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNldWJXQ01nEAE,Ria Riani, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNldVlHYnBBRRAB,Achmad Komardani, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMll1ZXFRRRAB,muhammad rasyid, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlMlpPbERnEAE,"Rizki Hikmatullah. A.md, Bns", 5 bintang ,sangat terhibur di perpusnas ketika weekend libur kerja,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMlozSTNRRRAB,Hannah Glathar, 5 bintang ,"Super cool place! Sad I never went sooner. I especially loved the museum up front (where most of my pictures are from). I can't wait to look more upstairs and actually see all the books! And maybe use the study space. There's wifi and a Cafe there as well.

(Diterjemahkan oleh Google)
Tempat yang sangat keren! Sedih saya tidak pernah pergi lebih cepat. Saya terutama menyukai museum di depan (tempat sebagian besar foto saya berasal). Saya tidak sabar untuk melihat lebih ke atas dan benar-benar melihat semua buku! Dan mungkin menggunakan ruang belajar. Ada wifi dan kafe di sana juga.",4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUNlMmRua2x3RRAB,Hanif Nur, 5 bintang ,,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlMmVud0lnEAE,Eris Trisna, 5 bintang ,"tempat yg nyaman pelayanan ramah ,bapa2 nya melayani dgn baik sekali . rekomended bgt buat kalian yg cari buku referensi buat tugas sekolah . fasilitas wifi nya pun lancar jaya hanya saja klo weekend sgt ramai jd penggunaan lift selalu penuh",4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlMmZ5YktBEAE,ilza fitrian, 5 bintang ,,4 bulan lalu
ChdDSUhNMG9nS0VJQ0FnSUMya1lHbXp3RRAB,Nia Oktaviana, 5 bintang ,Enaknya sekarang perpusnas bisa buka sampai malam 👏 …,4 bulan lalu
ChZDSUhNMG9nS0VJQ0FnSUNlbWYzS01nEAE,Rian Avivah, 5 bintang ,,4 bulan lalu
